,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,4902481.0,2019-06-12 18:00:00,56.52543506496831,-52.70717901775711,,,,,,,,,,
1,4902481.0,2019-06-13 00:00:00,56.51877415180206,-52.71248188614845,,,,,,,,,,
2,4902481.0,2019-06-13 06:00:00,56.51211323863581,-52.71778475453979,,,,,,,,,,
3,4902481.0,2019-06-13 12:00:00,56.50545232546957,-52.72308762293113,,,,,,,,,,
4,4902481.0,2019-06-13 18:00:00,56.49879141230332,-52.728390491322465,,,,,,,,,,
5,4902481.0,2019-06-14 00:00:00,56.492130499137076,-52.733693359713804,,,,,,,,,,
6,4902481.0,2019-06-14 06:00:00,56.48509998997522,-52.7392290235974,-4.2024648191033565e-08,4.368328332640918e-09,-2.6052695320130863e-07,-2.9818327305970127e-07,-8.270682560865316e-10,-7.426789179919995e-09,2.418622662143669e-07,2.336084087783604e-07,106.07,18.623495987811907
7,4902481.0,2019-06-14 12:00:00,56.47440712049324,-52.747071479177045,-3.334075658703386e-08,3.1613339316709154e-09,-2.3624124001390447e-07,-2.664206626692674e-07,-5.317923468822334e-10,-4.7762794615249766e-09,2.0169379593429661e-07,1.963857241258894e-07,106.11,18.73166911415916
8,4902481.0,2019-06-14 18:00:00,56.46371425101126,-52.754913934756686,-2.0361081566865327e-08,1.4978906367829451e-09,-1.9614351172534482e-07,-2.150067026554272e-07,-1.6724063394167756e-10,-1.5023710837946126e-09,1.379996246531169e-07,1.3633001293538062e-07,106.14,18.83958770191026
9,4902481.0,2019-06-15 00:00:00,56.453021381529275,-52.76275639033632,-2.0468773510634732e-08,1.4446927716786045e-09,-1.9941268245762397e-07,-2.184367631965801e-07,-1.5697757347926782e-10,-1.4104595921939745e-09,1.3899342246186878e-07,1.374259852961955e-07,106.18,18.947252165335726
10,4902481.0,2019-06-15 06:00:00,56.4423285120473,-52.77059884591596,-1.4170771303969213e-08,8.045385096283044e-10,-1.762159181426876e-07,-1.895821509370285e-07,-5.0705587316202226e-11,-4.5568668877835644e-10,1.0554321794789721e-07,1.0503682567180265e-07,106.22,19.05466291793948
11,4902481.0,2019-06-15 12:00:00,56.43163564256532,-52.778441301495604,-3.814992364652096e-08,3.26989251656848e-09,-2.619829991233303e-07,-2.968630302532828e-07,-5.55516703580053e-10,-4.993384360906076e-09,2.256487523323321e-07,2.2009985126784596e-07,106.26,19.16182037246
12,4902481.0,2019-06-15 18:00:00,56.42094277308333,-52.786283757075246,-2.9644113159811467e-08,2.1468157917306933e-09,-2.414181746202934e-07,-2.689154719883742e-07,-2.987332700206475e-10,-2.6857691378677246e-09,1.8646367280230968e-07,1.8347917039442132e-07,106.3,19.268724940871834
13,4902481.0,2019-06-16 00:00:00,56.410249903601354,-52.79412621265488,-5.2344467197903526e-08,4.731204607978339e-09,-3.055915662813694e-07,-3.532048288712946e-07,-9.133830969917531e-10,-8.213440778814466e-09,2.896527542554449e-07,2.805259303796387e-07,106.34,19.375377034389373
14,4902481.0,2019-06-16 06:00:00,56.399557034119375,-52.80196866823452,-2.2385769819169473e-08,1.287149878790583e-09,-2.2450887502218894e-07,-2.456074949625678e-07,-1.271678481385012e-10,-1.1437639864785544e-09,1.5188471818982535e-07,1.506137863552083e-07,106.38,19.48177706346405
15,4902481.0,2019-06-16 12:00:00,56.38886416463739,-52.809811123814164,-4.3099662901103885e-08,3.243073469885396e-09,-2.9166761324593214e-07,-3.3152420267715063e-07,-5.462963720060354e-10,-4.914441949911182e-09,2.506950505512146e-07,2.4523431222929743e-07,106.42,19.587925437791057
16,4902481.0,2019-06-16 18:00:00,56.37817129515541,-52.8176535793938,-1.1900752915263055e-08,4.727597924639819e-10,-1.8279009653957993e-07,-1.94218089662379e-07,-1.324197037932684e-11,-1.1914756336147244e-10,9.540124969604862e-08,9.526886016230782e-08,106.46,19.693822566309052
17,4902481.0,2019-06-17 00:00:00,56.36747842567343,-52.82549603497344,-2.901367064378892e-08,1.6418306807513451e-09,-2.596559338457969e-07,-2.870277738088345e-07,-1.9292353262685969e-10,-1.7362181066562054e-09,1.8710281297120727e-07,1.8517367133192422e-07,106.5,19.799468857199372
18,4902481.0,2019-06-17 06:00:00,56.35678555619145,-52.83333849055308,-1.3151075764361809e-08,5.01257442404111e-10,-1.9596715572176763e-07,-2.0861697404372533e-07,-1.5633529928244668e-11,-1.4072216542397296e-10,1.038442502352795e-07,1.0368789453992729e-07,106.54,19.904864717892508
19,4902481.0,2019-06-17 12:00:00,56.34609268670947,-52.841180946132724,-2.380906497431493e-08,1.1621324502992625e-09,-2.4608366911558777e-07,-2.6873060163960343e-07,-1.048186402037828e-10,-9.436919024267387e-10,1.6214296569881195e-07,1.6109445515618142e-07,106.57,20.01001055506572
20,4902481.0,2019-06-17 18:00:00,56.33539981722749,-52.84902340171236,-1.5384417618991526e-08,6.00896308107529e-10,-2.1124556464375533e-07,-2.260290859546393e-07,-2.5326660480071797e-11,-2.280634791031937e-10,1.1732690148816524e-07,1.1707351134858198e-07,106.61,20.114906774647977
