,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
1548,6902805.0,2018-08-11 00:00:00,59.920805100915565,-31.94781436245109,-3.894235034310465e-08,3.7252820858072293e-09,-2.4695120899164335e-07,-2.821682772489408e-07,-6.261621276968648e-10,-5.816058506284329e-09,2.2063371234278754e-07,2.1419149170880635e-07,103.3,9.202002518978247
1549,6902805.0,2018-08-11 06:00:00,59.92680743400588,-31.964412466815237,-9.251128146991875e-08,1.4586575061357466e-08,-3.453982760932319e-07,-4.233229825017932e-07,-3.3372389160228384e-09,-3.100176101843528e-08,4.395011183891568e-07,4.051621184546987e-07,103.35,9.341959295282322
1550,6902805.0,2018-08-11 12:00:00,59.93280976709619,-31.981010571179382,-1.207416993488446e-07,2.262344126107539e-08,-3.8459510127039643e-07,-4.827133593581657e-07,-5.386133830412261e-09,-5.004183724485907e-08,5.483131651189624e-07,4.928851940436911e-07,103.4,9.481827606713011
1551,6902805.0,2018-08-11 18:00:00,59.938812100186496,-31.997608675543532,-1.487536013386384e-07,3.195885177801467e-08,-4.1985995490334523e-07,-5.36654704463969e-07,-7.740438101194934e-09,-7.192479542178945e-08,6.546412854149858e-07,5.749760518920014e-07,103.45,9.621607543814434
1552,6902805.0,2018-08-12 00:00:00,59.944814433276804,-32.01420677990768,-6.379837431639715e-08,8.412922794421132e-09,-2.949687115497891e-07,-3.503541630717651e-07,-1.772680252744593e-09,-1.6474052050580965e-08,3.2547187652271556e-07,3.0722514421939e-07,103.5,9.761299197026574
1553,6902805.0,2018-08-12 06:00:00,59.95081676636712,-32.030804884271824,-5.065926274320533e-08,5.6296754641076205e-09,-2.725345485783576e-07,-3.175641358574553e-07,-1.0805456689975463e-09,-1.0043151965506347e-08,2.7099842177987845e-07,2.5987472414537456e-07,103.55,9.900902656685844
1554,6902805.0,2018-08-12 12:00:00,59.95681909945743,-32.04740298863597,-3.513731625481568e-08,3.0537483485017906e-09,-2.4042148860569963e-07,-2.7250505651201353e-07,-4.750619810148351e-10,-4.416050276941556e-09,2.0403407174114475e-07,1.9914295948318837e-07,103.61,10.040418013027477
1555,6902805.0,2018-08-12 18:00:00,59.962821432547734,-32.06400109300012,-2.595106904214587e-08,1.8154615036706035e-09,-2.1884784663105897e-07,-2.4298345416953423e-07,-2.157534795434682e-10,-2.0058493648065183e-09,1.6231841975174237e-07,1.6009681690739238e-07,103.66,10.17984535618126
1556,6902805.0,2018-08-13 00:00:00,59.96882376563804,-32.080599197364265,-1.7464851609253312e-08,9.81425704719329e-10,-1.9046614392595656e-07,-2.0694956983049056e-07,-7.185389937684913e-11,-6.681093778307344e-10,1.2046038511159127e-07,1.1972042183438368e-07,103.71,10.319184776175916
1557,6902805.0,2018-08-13 06:00:00,59.97482609872836,-32.097197301728414,-2.2436180145243897e-08,1.2470898420585093e-09,-2.1896421692053205e-07,-2.4015330722371746e-07,-1.128991214280135e-10,-1.049891584192552e-09,1.4735285327552508e-07,1.461900625699045e-07,103.76,10.458436362934947
1558,6902805.0,2018-08-13 12:00:00,59.980828431818665,-32.113795406092564,-1.1927567674866114e-07,1.3884195457210122e-08,-4.270475043744497e-07,-5.324389856659007e-07,-3.1330524350788434e-09,-2.9139236477199605e-08,5.365533791638412e-07,5.042810902515627e-07,103.81,10.597600206280504
1559,6902805.0,2018-08-13 18:00:00,59.98683076490897,-32.130393510456706,-1.1127926055794806e-07,1.1421758234917355e-08,-4.261580233536799e-07,-5.260155256767106e-07,-2.504667534772904e-09,-2.3297920022833254e-08,5.090344470610832e-07,4.83231859503477e-07,103.86,10.736676395932932
1560,6902805.0,2018-08-14 00:00:00,59.99283309799929,-32.146991614820855,-1.879836167817648e-08,7.731139832507458e-10,-2.2224348158333474e-07,-2.402687292782605e-07,-4.3128108827240225e-11,-4.0122130274892444e-10,1.3214005883060844e-07,1.3169570941903225e-07,103.92,10.87566502150878
1561,6902805.0,2018-08-14 06:00:00,59.998835431089596,-32.163589719185005,-5.0528374454197404e-08,3.0401819837209064e-09,-3.30280978531693e-07,-3.7776917100216945e-07,-4.6502204694649854e-10,-4.3266679300851185e-09,2.799951431603441e-07,2.752034531833125e-07,103.97,11.014566172522962
1562,6902805.0,2018-08-14 12:00:00,60.004837764179904,-32.18018782354915,-1.0719380688706063e-07,8.824726411258567e-09,-4.465434093528182e-07,-5.449124898286202e-07,-1.8426237384810324e-09,-1.7146405154676035e-08,4.989223110603059e-07,4.799332821671488e-07,104.02,11.153379938388582
1563,6902805.0,2018-08-14 18:00:00,60.01084009727021,-32.1967859279133,-3.928016770381773e-08,1.9292151753718274e-09,-3.0990583593644144e-07,-3.472567884648873e-07,-2.340044623336618e-10,-2.1777945371594077e-09,2.335269407584601e-07,2.3111514175896703e-07,104.07,11.292106408416146
1564,6902805.0,2018-08-15 00:00:00,60.016842430360526,-32.213384032277446,-1.5328744614506242e-08,5.092355493179526e-10,-2.1598113286748634e-07,-2.3080064193267465e-07,-1.5278790626754686e-11,-1.4221258681414107e-10,1.1525716764833741e-07,1.1509967627089651e-07,104.12,11.43074567181435
1565,6902805.0,2018-08-15 06:00:00,60.022844763450834,-32.22998213664159,-4.7192264380727845e-08,2.8411608804976103e-09,-3.1809113418810876e-07,-3.62442237688339e-07,-4.231294094319422e-10,-3.93893221320722e-09,2.6498601664723063e-07,2.606239550245915e-07,104.17,11.56929781769054
1566,6902805.0,2018-08-15 12:00:00,60.04276461188579,-32.2186054931169,-2.250362896610311e-07,3.6494205801064534e-08,-5.538862011706758e-07,-7.424282850306424e-07,-8.806423395021645e-09,-8.197713751239993e-08,8.939763066961764e-07,8.031927457887548e-07,104.14,11.486220593302505
1567,6902805.0,2018-08-15 18:00:00,60.064254751850356,-32.20407250245945,-1.960056019049675e-07,3.59891144983472e-08,-5.011453686353918e-07,-6.611618560420121e-07,-8.72420430284241e-09,-8.120807085871517e-08,8.059334326846068e-07,7.160011575230493e-07,104.1,11.378132487416394
1568,6902805.0,2018-08-16 00:00:00,60.08574489181493,-32.189539511801996,-1.0792086205751636e-07,1.664782102975882e-08,-3.7705110373107205e-07,-4.683241447588296e-07,-3.872814151112644e-09,-3.604791869963702e-08,4.965859298068337e-07,4.566651969560841e-07,104.06,11.270033638668565
1569,6902805.0,2018-08-16 06:00:00,60.10723503177951,-32.175006521144546,-3.567280648261403e-08,3.100363825662278e-09,-2.4218466305665813e-07,-2.747571057136099e-07,-4.866733288282202e-10,-4.5297188799843166e-09,2.063640469508844e-07,2.0134765474207185e-07,104.03,11.161924043202532
1570,6902805.0,2018-08-16 12:00:00,60.12872517174408,-32.160473530487096,-6.640810871482872e-08,6.902833559844791e-09,-3.212017984071492e-07,-3.8070707356213315e-07,-1.3903533579356109e-09,-1.2940142313523517e-08,3.367588824874476e-07,3.224283868159884e-07,103.99,11.053803697161129
1571,6902805.0,2018-08-16 18:00:00,60.150215311708656,-32.14594053982964,-3.2447276111227396e-07,5.7666504251830456e-08,-6.612226256343479e-07,-9.280288824947913e-07,-1.3864093933105926e-08,-1.2902845795065565e-07,1.2014897654916686e-06,1.058597213607907e-06,103.95,10.945672596684517
1572,6902805.0,2018-08-17 00:00:00,60.17170545167323,-32.13140754917219,-1.302769942462267e-07,1.203010196708937e-08,-4.785875081558346e-07,-5.96834400434972e-07,-2.6405312468202923e-09,-2.4573412529999348e-08,5.794239915896196e-07,5.522100478128e-07,103.91,10.83753073791189
1573,6902805.0,2018-08-17 06:00:00,60.19319559163781,-32.11687455851474,-6.046710892164919e-07,1.5337238063767203e-07,-8.691337541776376e-07,-1.3204324627564575e-06,-2.8965259993268396e-08,-2.6954527953181694e-07,1.8242975161837618e-06,1.5257869766586764e-06,103.87,10.729378116981309
1574,6902805.0,2018-08-17 12:00:00,60.21468573160238,-32.10234156785729,-3.291988816808728e-07,6.951397874677619e-08,-6.451031682109684e-07,-9.04788071145065e-07,-1.6309987781889133e-08,-1.5177074558503104e-07,1.2148004247902172e-06,1.046719691423297e-06,103.83,10.62121473002793
1575,6902805.0,2018-08-17 18:00:00,60.23617587156696,-32.08780857719984,-2.3072271010091053e-07,5.101106732146461e-08,-5.28966832769401e-07,-7.086784755488469e-07,-1.2390101068377249e-08,-1.1528940739113235e-07,9.310978618729778e-07,8.034183534134682e-07,103.79,10.513040573187368
1576,6902805.0,2018-08-18 00:00:00,60.25766601153153,-32.07327558654238,-6.026358066728598e-08,7.461627938641864e-09,-2.904796580962383e-07,-3.4328161082488246e-07,-1.5347015782145128e-09,-1.4279684656214893e-08,3.107443624631621e-07,2.949299762287327e-07,103.75,10.404855642591428
1577,6902805.0,2018-08-18 06:00:00,60.2791561514961,-32.05874259588493,-9.212273969118833e-09,4.892799925493014e-10,-1.3731386025593945e-07,-1.4603685423250898e-07,-1.3918880111871855e-11,-1.2950277778614089e-10,7.251899054757099e-08,7.237556888967298e-08,103.71,10.296659934372315
1578,6902805.0,2018-08-18 12:00:00,60.30064629146068,-32.04420960522748,-4.274564890102037e-08,5.225145636455013e-09,-2.421245270504224e-07,-2.7964503031498775e-07,-9.865942293140115e-10,-9.17895977986275e-09,2.3617591372593417e-07,2.260103597167574e-07,103.67,10.188453444659842
1579,6902805.0,2018-08-18 18:00:00,60.32213643142526,-32.02967661457003,-6.923381305888608e-08,1.1884790709004451e-08,-2.8991321394941984e-07,-3.472622362993015e-07,-2.6653330511851845e-09,-2.479627705999103e-08,3.4988252567509e-07,3.224209155639138e-07,103.63,10.08023616958235
1580,6902805.0,2018-08-19 00:00:00,60.34362657138983,-32.01514362391258,-9.006356721473377e-08,2.1169834001530774e-08,-3.159950211815459e-07,-3.8488875439474894e-07,-5.056017664186233e-09,-4.703527321304082e-08,4.428814025288517e-07,3.907901116516246e-07,103.59,9.972008105265957
1581,6902805.0,2018-08-19 06:00:00,60.3651167113544,-32.00061063325513,-8.507177524315298e-08,2.0643797601036386e-08,-3.05052601192985e-07,-3.6948057883510156e-07,-4.9247271723954446e-09,-4.5811799427693106e-08,4.247652169077823e-07,3.740286903076937e-07,103.55,9.863769247836785
1582,6902805.0,2018-08-19 12:00:00,60.38660685131898,-31.986077642597674,-1.1156996985444792e-07,3.498872877157734e-08,-3.430171533191496e-07,-4.195983944020201e-07,-8.567094973860627e-09,-7.969091917016132e-08,5.475836065019446e-07,4.5932559235792263e-07,103.51,9.755519593418057
1583,6902805.0,2018-08-19 18:00:00,60.40809699128355,-31.971544651940224,-1.2630063449858083e-07,4.2757364008579306e-08,-3.6451876211648243e-07,-4.4806203260648397e-07,-1.0496864334548263e-08,-9.763710909632328e-08,6.129327800223246e-07,5.047988065914531e-07,103.47,9.647259138132199
1584,6902805.0,2018-08-20 00:00:00,60.42958713124813,-31.95701166128277,-9.591378862299373e-08,2.4677435624137355e-08,-3.227772733428507e-07,-3.940136263417071e-07,-5.9478740728014694e-09,-5.532190920410664e-08,4.7070820776839766e-07,4.0943842449148954e-07,103.43,9.538987878099249
1585,6902805.0,2018-08-20 06:00:00,60.451077271212704,-31.94247867062532,-9.774896538852429e-08,2.2384464663572714e-08,-3.3135348829333763e-07,-4.0671798901828923e-07,-5.350943075401807e-09,-4.976749543344536e-08,4.7115745826227664e-07,4.1603901975342945e-07,103.39,9.43070580943862
1586,6902805.0,2018-08-20 12:00:00,60.47256741117727,-31.92794567996787,-1.1034537099066477e-07,2.6830653403691422e-08,-3.505736508436194e-07,-4.3408836843059275e-07,-6.4760434223833404e-09,-6.022894554897357e-08,5.224400374572316e-07,4.557350484858747e-07,103.35,9.32241292826734
1587,6902805.0,2018-08-20 18:00:00,60.49405755114185,-31.913412689310416,-7.233939522095103e-08,1.2844215753885437e-08,-2.946808536532297e-07,-3.541760331202953e-07,-2.903650618704552e-09,-2.7003491011328607e-08,3.628485449262462e-07,3.3294140329621306e-07,103.31,9.214109230701808
1588,6902805.0,2018-08-21 00:00:00,60.51554769110643,-31.898879698652966,-1.0293327032972061e-07,2.6424953762788038e-08,-3.352276878305856e-07,-4.1173600439751824e-07,-6.378795836045633e-09,-5.9319064990392066e-08,4.975983539827183e-07,4.319004931562806e-07,103.27,9.105794712855982
1589,6902805.0,2018-08-21 06:00:00,60.537037831071004,-31.884346707995515,-5.3482040028078595e-08,9.263253321150244e-09,-2.5166231877932135e-07,-2.958811054862497e-07,-1.9951529657955074e-09,-1.855290097472709e-08,2.8471786302749734e-07,2.6416980908697473e-07,103.24,8.99746937084251
1590,6902805.0,2018-08-21 12:00:00,60.55852797103557,-31.86981371733806,-1.855985014875026e-08,1.7880519262978334e-09,-1.6485437303680475e-07,-1.8162617125925717e-07,-2.119684773347068e-10,-1.9710014127880364e-09,1.2179280510165557e-07,1.196098352115328e-07,103.2,8.889133200772562
1591,6902805.0,2018-08-21 18:00:00,60.58001811100015,-31.85528072668061,-1.5075170491634104e-08,1.135854036590885e-09,-1.590334977729619e-07,-1.729728142280051e-07,-9.572283379738068e-11,-8.900434797148771e-10,1.0446159268195611e-07,1.0347582636844386e-07,103.16,8.780786198756005
1592,6902805.0,2018-08-22 00:00:00,60.60150825096473,-31.84074773602316,-1.5953884046057612e-09,4.104469857364059e-11,-7.014351565336216e-08,-7.169785935939428e-08,-0.0,-0.0,1.9492230474879828e-08,1.9492230474879828e-08,103.12,8.672428360901336
1593,6902805.0,2018-08-22 06:00:00,60.6229983909293,-31.826214745365707,-5.569512634366502e-08,7.574271292359304e-09,-2.7166783145910606e-07,-3.197886865104118e-07,-1.5584662917319782e-09,-1.4489490360126314e-08,2.917283436486314e-07,2.7568038699677314e-07,103.08,8.564059683313928
1594,6902805.0,2018-08-22 12:00:00,60.644488530893874,-31.811681754708257,-7.972464141658503e-08,1.6401557076952508e-08,-3.0193633311291585e-07,-3.6525941745254835e-07,-3.8107787449750605e-09,-3.5428228072159396e-08,3.9607953663015116e-07,3.568405298130167e-07,103.04,8.455680162099611
1595,6902805.0,2018-08-22 18:00:00,60.66597867085845,-31.797148764050807,-9.862010693835146e-08,3.1783824549035817e-08,-3.19857042427145e-07,-3.866933248164606e-07,-7.738366121087521e-09,-7.193909416721737e-08,4.98031166288096e-07,4.1835370599979113e-07,103.0,8.34728979336154
1596,6902805.0,2018-08-23 00:00:00,60.68746881082302,-31.782615773393353,-5.2820685740464545e-08,1.3240394192572887e-08,-2.347373375988002e-07,-2.743176291466919e-07,-3.0204640015593336e-09,-2.807820516972859e-08,2.9131052031006796e-07,2.6021185113878006e-07,102.96,8.238888573201507
