,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
823,4902409.0,2018-04-28 12:00:00,57.29619565339438,-50.288197728653245,3.1043689906949915e-07,3.190022293426442e-08,5.44677234589743e-07,8.870143565935066e-07,-8.290703568717842e-09,-7.344740759675777e-08,-8.455667988845538e-07,-9.273049100500294e-07
824,4902409.0,2018-04-28 18:00:00,57.29103387146102,-50.27903200021762,2.728595702824511e-08,1.1565323571285187e-09,2.444477662951634e-07,2.7289025568053706e-07,-1.066368709863049e-10,-9.448068516465766e-10,-1.6068546602300638e-07,-1.6173690974563927e-07
825,4902409.0,2018-04-29 00:00:00,57.285872089527665,-50.269866271781986,2.7436095214586776e-08,1.1892863327655447e-09,2.422223984723227e-07,2.70847780019675e-07,-1.1215505023465036e-10,-9.938137627395297e-10,-1.603801176403798e-07,-1.6148608645335397e-07
826,4902409.0,2018-04-29 06:00:00,57.280710307594305,-50.26070054334636,1.9717937067866986e-07,1.8334036710988576e-08,4.5419018467062843e-07,6.697035920602869e-07,-4.595828179520123e-09,-4.072869198737303e-08,-6.108607524022279e-07,-6.56185272569121e-07
827,4902409.0,2018-04-29 12:00:00,57.27554852566095,-50.25153481491073,4.3180738455579024e-07,5.346454856478282e-08,5.73171454064361e-07,1.0584433871849342e-06,-1.38872440863451e-08,-1.23084461389968e-07,-1.0172065112859128e-06,-1.154178216762226e-06
828,4902409.0,2018-04-29 18:00:00,57.27038674372759,-50.2423690864751,3.2134726134468525e-07,3.5629397764647206e-08,5.271670659694876e-07,8.841437250788201e-07,-9.235465018360523e-09,-8.186464537551421e-08,-8.421973582460681e-07,-9.332974686399429e-07
829,4902409.0,2018-04-30 00:00:00,57.26522496179424,-50.233203358039475,3.4967232148720926e-07,3.899380811012195e-08,5.496910036230301e-07,9.383571332203614e-07,-1.0130972834265114e-08,-8.981299923048563e-08,-8.989590741941361e-07,-9.989030462588868e-07
830,4902409.0,2018-04-30 06:00:00,57.26006317986088,-50.22403762960384,1.5055566753886529e-07,1.3279484308001344e-08,4.05477462993873e-07,5.693126148407396e-07,-3.2051418060418286e-09,-2.8417489231449985e-08,-5.016445892008681e-07,-5.332672202383599e-07
831,4902409.0,2018-04-30 12:00:00,57.254901397927526,-50.214871901168216,1.4343211879054275e-07,1.2882251450101478e-08,3.904236399330094e-07,5.467380101736536e-07,-3.0907349467868517e-09,-2.7406312116274364e-08,-4.792389815053678e-07,-5.09736028568429e-07
832,4902409.0,2018-04-30 18:00:00,57.249739615994166,-50.20570617273258,1.0492125841675736e-06,1.8040822598412807e-07,7.199749837158212e-07,1.949595793867523e-06,-3.4909842868427546e-08,-3.0959011615722224e-07,-1.538020715263606e-06,-1.8825206742892558e-06
833,4902409.0,2018-05-01 00:00:00,57.24457783406081,-50.19654044429696,6.461571362118057e-07,9.938145985566095e-08,6.060992993279785e-07,1.3516378953954452e-06,-2.2690881300991616e-08,-2.012523167429141e-07,-1.1944183077744443e-06,-1.41836150581835e-06
834,4902409.0,2018-05-01 06:00:00,57.23941605212745,-50.187374715861324,1.4627157987207644e-07,1.388610609075777e-08,3.8078424826540597e-07,5.409419342282402e-07,-3.350884904721179e-09,-2.9723458588422934e-08,-4.765938047047965e-07,-5.096681481979406e-07
835,4902409.0,2018-05-01 12:00:00,57.2342542701941,-50.1782089874257,2.1755451186994936e-09,4.7390074421705066e-11,8.684449138834393e-08,8.906742658146513e-08,-0.0,-0.0,-2.4953058993408073e-08,-2.4953058993408073e-08
836,4902409.0,2018-05-01 18:00:00,57.22909248826074,-50.16904325899007,1.0043189300184191e-09,1.806239961380117e-11,6.267282745310849e-08,6.369520878274071e-08,-0.0,-0.0,-1.4026133512316013e-08,-1.4026133512316013e-08
837,4902409.0,2018-05-02 00:00:00,57.22393070632739,-50.15987753055444,7.514125893000007e-08,6.431665443704583e-09,2.8303930185245457e-07,3.6461222622615923e-07,-1.3455873982443963e-09,-1.1939950094698687e-08,-2.90222979551706e-07,-3.0350851704464903e-07
838,4902409.0,2018-05-02 06:00:00,57.22085737827604,-50.152203045074224,1.9304144421646812e-07,2.227315745576223e-08,3.8862195129215165e-07,6.03936552964382e-07,-5.578460812947634e-09,-4.950359695593983e-08,-5.49756885546021e-07,-6.048389433149085e-07
839,4902409.0,2018-05-02 12:00:00,57.22782210275434,-50.15169614670226,2.410658831683127e-07,2.9000975812544804e-08,4.259437532687811e-07,6.960106122496385e-07,-7.377020076804737e-09,-6.545554717239116e-08,-6.451914357184784e-07,-7.180240029676742e-07
840,4902409.0,2018-05-02 18:00:00,57.23478682723263,-50.1511892483303,2.2775715219708327e-07,2.6257685338698004e-08,4.2551242600328364e-07,6.795272635390649e-07,-6.658732357699203e-09,-5.9074512195767275e-08,-6.281510920526649e-07,-6.938843366061315e-07
841,4902409.0,2018-05-03 00:00:00,57.241751551710934,-50.15068234995834,2.361923207725361e-07,2.66552877403235e-08,4.404843570930911e-07,7.033319656059507e-07,-6.776707562806004e-09,-6.011327546972433e-08,-6.527834951077506e-07,-7.196734781402809e-07
842,4902409.0,2018-05-03 06:00:00,57.24871627618923,-50.15017545158638,2.5534125843937427e-07,3.008078322717896e-08,4.4616310897507094e-07,7.315851506416241e-07,-7.682728920268906e-09,-6.814126475673061e-08,-6.822299021192155e-07,-7.580538957962149e-07
