,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,3901669.0,2018-06-01 18:00:00,53.38203000681346,-50.13504669729954,-1.827049489066701e-07,1.739785534162267e-08,-5.973732592558252e-07,-7.626803528208727e-07,-4.2968435952406444e-09,-3.828365481364472e-08,7.928754482448865e-07,7.502949498360011e-07
1,3901669.0,2018-06-02 00:00:00,53.39077446215206,-50.14468315097632,-6.547850337227614e-08,3.941843983853221e-09,-3.995162481355434e-07,-4.610529075239663e-07,-7.178141928284043e-10,-6.3964141176919345e-09,3.609544060307829e-07,3.5384017772026256e-07
2,3901669.0,2018-06-02 06:00:00,53.39951891749065,-50.1543196046531,-7.375897733210799e-08,4.700340722954247e-09,-4.175380829883565e-07,-4.865967195975103e-07,-9.061369024964717e-10,-8.075678020869585e-09,3.9483793121170876e-07,3.858561162883427e-07
3,3901669.0,2018-06-02 12:00:00,53.408263372829246,-50.16395605832987,-3.987455218548513e-09,7.207236174876767e-11,-1.4068365342165573e-07,-1.4459903627845547e-07,-0.0,-0.0,4.507432065309256e-08,4.507432065309256e-08
4,3901669.0,2018-06-02 18:00:00,53.41700782816785,-50.17359251200665,-4.396217231052285e-08,2.1662602655008675e-09,-3.460905728540516e-07,-3.8788648489907356e-07,-3.0170835315469044e-10,-2.6896370740046165e-09,2.677726395649339e-07,2.6478129413777457e-07
5,3901669.0,2018-06-03 00:00:00,53.42575228350644,-50.183228965683426,-5.669766251760348e-08,3.066994740491033e-09,-3.837060025767825e-07,-4.37336670353895e-07,-5.036877161387916e-10,-4.490846722619265e-09,3.248622116247504e-07,3.1986767718599235e-07
6,3901669.0,2018-06-03 06:00:00,53.434496738845034,-50.192865419360196,-1.8064321424199955e-08,5.61474329404974e-10,-2.5531650132814967e-07,-2.7281934842294467e-07,-2.1283051816773214e-11,-1.8978472712006597e-10,1.3923613907152539e-07,1.3902507129258853e-07
7,3901669.0,2018-06-03 12:00:00,53.443241194183635,-50.20250187303697,-1.3357299328603857e-08,3.5996815617154355e-10,-2.29560564366781e-07,-2.425578955392133e-07,-5.369986103311928e-12,-4.789177829543005e-11,1.1157263808432844e-07,1.115193763199297e-07
8,3901669.0,2018-06-03 18:00:00,53.45198564952223,-50.21213832671375,-1.1698166696378875e-07,8.340253969145336e-09,-5.146731498707676e-07,-6.233145628654109e-07,-1.83341766074118e-09,-1.6353458603548487e-08,5.646785433127713e-07,5.464916670484817e-07
9,3901669.0,2018-06-04 00:00:00,53.46073010486082,-50.221774780390525,-7.242614503239055e-07,1.315186149299006e-07,-1.0550953744620984e-06,-1.6478382098561033e-06,-2.7464484771209608e-08,-2.45007864670695e-07,2.161157927182971e-06,1.8886855777410665e-06
10,3901669.0,2018-06-04 06:00:00,53.469474560199416,-50.2314112340673,-1.3566074718587361e-06,3.259968648548076e-07,-1.4007702220426826e-06,-2.4313808290466113e-06,-5.170494136464757e-08,-4.6131857575439335e-07,3.2355598545686605e-06,2.7225363374496197e-06
11,3901669.0,2018-06-04 12:00:00,53.478219015538016,-50.24104768774408,-2.059745602233404e-06,5.889370161415806e-07,-1.7069249811137044e-06,-3.177733567205528e-06,-7.672975092919723e-08,-6.846883907687252e-07,4.251846614259746e-06,3.490428472561823e-06
12,3901669.0,2018-06-04 18:00:00,53.48696347087661,-50.250684141420855,-1.5541173114100682e-06,3.5764513595914285e-07,-1.5159267145388094e-06,-2.7123988899897344e-06,-5.4698686043087095e-08,-4.881646337940972e-07,3.543773491201451e-06,3.0009101713642666e-06
13,3901669.0,2018-06-05 00:00:00,53.4957079262152,-50.26032059509763,-2.1939308455893683e-06,6.058029224990044e-07,-1.7718334773943003e-06,-3.3599614004846644e-06,-7.779389695841629e-08,-6.943767149924997e-07,4.429321398110951e-06,3.6571507861600353e-06
14,3901669.0,2018-06-05 06:00:00,53.504452381553804,-50.26995704877441,-2.4454682471686348e-06,6.835156966859715e-07,-1.873550916374454e-06,-3.635503466857117e-06,-8.399432474463377e-08,-7.498246737978983e-07,4.755027309671689e-06,3.9212083111291564e-06
15,3901669.0,2018-06-05 12:00:00,53.5131968368924,-50.279593502451185,-2.554442971818872e-06,7.944094193958126e-07,-1.8924382058962789e-06,-3.652471758319338e-06,-9.289457578744724e-08,-8.293928030285591e-07,4.893791613186096e-06,3.97150423437009e-06
16,3901669.0,2018-06-05 18:00:00,53.52194129223099,-50.28922995612796,-2.548456562111826e-06,1.0246266236742787e-06,-1.8514262064486983e-06,-3.3752561448862458e-06,-1.10435208494605e-07,-9.861376596283188e-07,4.940520332933396e-06,3.843947464810472e-06
17,3901669.0,2018-06-06 00:00:00,53.530685747569585,-50.29886640980474,-1.673352551442482e-06,6.39897986201774e-07,-1.483829420450991e-06,-2.5172839856916992e-06,-8.157654016041724e-08,-7.285432069110894e-07,3.735089710960889e-06,2.9249699638893824e-06
18,3901669.0,2018-06-06 06:00:00,53.539430202908186,-50.308502863481515,-1.070091444943091e-06,3.5506332783236594e-07,-1.1812290292500689e-06,-1.8962571463607938e-06,-5.510581523792904e-08,-4.92206636255679e-07,2.758949960520605e-06,2.2116375090269968e-06
19,3901669.0,2018-06-06 12:00:00,53.54817465824678,-50.31813931715829,-3.2811870922619123e-07,5.730661889286811e-08,-6.931321108249586e-07,-9.639442011582816e-07,-1.4609246444366e-08,-1.305082031407275e-07,1.2530836020325328e-06,1.1079661524474393e-06
20,3901669.0,2018-06-06 18:00:00,53.55691911358537,-50.32777577083507,-2.2404916130805908e-07,3.565873172260962e-08,-5.763372953787859e-07,-7.647277249642355e-07,-9.096228765818503e-09,-8.127019295470899e-08,9.214402790447301e-07,8.310738573242026e-07
21,3901669.0,2018-06-07 00:00:00,53.56566356892397,-50.337412224511844,-1.386385988195534e-08,6.386557148304123e-10,-1.8920935364626877e-07,-2.024345578133937e-07,-2.961785550485931e-11,-2.6465701412167417e-10,1.0670209161126626e-07,1.0640781674163972e-07
22,3901669.0,2018-06-07 06:00:00,53.57440802426257,-50.34704867818862,-3.034302898249912e-08,2.072533026643091e-09,-2.5085780131130703e-07,-2.7912829726716303e-07,-2.8143256552435814e-10,-2.515150572454955e-09,1.9191395146637384e-07,1.8911736832839454e-07
23,3901669.0,2018-06-07 12:00:00,53.58315247960116,-50.3566851318654,-7.003872601809842e-08,8.025987592371531e-09,-3.3494525684704355e-07,-3.969579952727704e-07,-1.767561704902741e-09,-1.579879723554851e-08,3.639049792088214e-07,3.463386202683701e-07
24,3901669.0,2018-06-07 18:00:00,53.591896934939754,-50.366321585542174,-4.073128054513827e-08,4.028777208827625e-09,-2.6083713542586957e-07,-2.975396387621802e-07,-7.387022892434713e-10,-6.603567902066788e-09,2.3705143359207728e-07,2.29709163400767e-07
25,3901669.0,2018-06-08 00:00:00,53.600641390278355,-50.37595803921895,-3.3164687072859196e-08,3.256349269000233e-09,-2.3386796266823253e-07,-2.637763004720915e-07,-5.520558904925488e-10,-4.935736571258387e-09,2.0114049630784175e-07,1.9565270384609083e-07
26,3901669.0,2018-06-08 06:00:00,53.60938584561695,-50.38559449289573,-3.506718091646071e-08,3.805780444575502e-09,-2.3392731815561545e-07,-2.6518871862750066e-07,-6.852421357975812e-10,-6.127349682035637e-09,2.0948661869908627e-07,2.0267402688125305e-07
