,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,4902383.0,2016-05-09 12:00:00,56.594406890333914,-52.68170851465788,-2.01048473403161e-07,8.827333736129847e-08,-4.682956497634621e-07,-5.810707858053247e-07,-2.031988990417274e-08,-1.8053309843744856e-07,9.080147616869167e-07,7.071617733452954e-07,101.26,3.9929478099720086
1,4902383.0,2016-05-09 18:00:00,56.603892328808115,-52.675196702430696,-1.0546611110421057e-07,1.23314044133976e-07,-3.6187493333679237e-07,-3.440270003070269e-07,-2.6249817285675644e-08,-2.332278005075057e-07,7.345621109394493e-07,4.7508449314626796e-07,101.27,4.016030076697746
2,4902383.0,2016-05-10 00:00:00,56.613377767282316,-52.668684890203515,-2.49545230350061e-08,1.8717427302611396e-08,-1.5649217504592866e-07,-1.6272927077832336e-07,-4.633454782779731e-09,-4.1169681323380555e-08,2.1164132006775393e-07,1.6583818396159366e-07,101.28,4.039107750274695
3,4902383.0,2016-05-10 06:00:00,56.622863205756516,-52.662173077976334,-1.873750462569098e-08,8.095412308854902e-09,-1.3126931584359432e-07,-1.419114081604304e-07,-1.7822743700431072e-09,-1.5836736114018496e-08,1.42879574334355e-07,1.252605638502934e-07,101.28,4.062180831625369
4,4902383.0,2016-05-10 12:00:00,56.632348644230724,-52.65566126574915,-4.061013594004152e-08,3.472199570648099e-08,-2.0629918097865737e-07,-2.1218732121221788e-07,-8.865370328720248e-09,-7.877828833448544e-08,3.2743960825377534e-07,2.397959495905697e-07,101.29,4.08524932167262
5,4902383.0,2016-05-10 18:00:00,56.641834082704925,-52.64914945352197,-3.40260004976288e-08,2.371382262577165e-08,-1.8343605387776376e-07,-1.9374823174962092e-07,-5.96059884646292e-09,-5.296855079220347e-08,2.637652124692563e-07,2.048360628305899e-07,101.3,4.108313221338847
6,4902383.0,2016-05-11 00:00:00,56.651319521179126,-52.64263764129479,-1.4913625601425835e-08,6.061705289504862e-09,-1.1635877029408759e-07,-1.2521069060600857e-07,-1.2511223331137272e-09,-1.111850789690187e-08,1.175060314698613e-07,1.051364012398457e-07,101.31,4.131372531545935
7,4902383.0,2016-05-11 06:00:00,56.66080495965333,-52.63612582906761,-2.5089803330501736e-08,1.488141784810508e-08,-1.5410678024644568e-07,-1.6431516572884235e-07,-3.598979975428155e-09,-3.198487783924247e-08,1.9639631934800632e-07,1.6081246153333567e-07,101.31,4.1544272532166815
8,4902383.0,2016-05-11 12:00:00,56.670290398127534,-52.629614016840435,-1.6747023447879108e-08,9.724043968869962e-09,-1.2395793047480076e-07,-1.309809099538099e-07,-2.219769721835246e-09,-1.972839346350535e-08,1.414856554323643e-07,1.1953749224702372e-07,101.32,4.177477387272347
9,4902383.0,2016-05-11 18:00:00,56.679775836601735,-52.623102204613254,-8.353886326125414e-09,5.015070521369739e-09,-8.550709881977254e-08,-8.884591462452821e-08,-9.872543859056743e-10,-8.774682255453507e-09,8.221324099898317e-08,7.245130435762399e-08,101.33,4.200522934634705
10,4902383.0,2016-05-12 00:00:00,56.689261275075935,-52.61659039238607,-3.603014777724201e-09,1.6950578864605233e-08,-9.501975897427189e-08,-8.167219488739086e-08,-4.190009379591801e-09,-3.7242244734588955e-08,1.2524997787971638e-07,8.381772376553564e-08,101.33,4.22356389622513
