,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,5904989.0,2014-06-13 06:00:00,58.988509724314355,-33.981418304505006,-1.0702181426653466e-07,6.007359341048882e-09,-5.14827376040608e-07,-6.158418309660938e-07,-1.1812547505167725e-09,-1.091863922254103e-08,5.203463783914046e-07,5.082464844183468e-07
1,5904989.0,2014-06-13 12:00:00,58.97343828840374,-33.93553300818811,-1.573610044269489e-07,1.126990052544605e-08,-5.827747904410209e-07,-7.288658943425238e-07,-2.5185115452906878e-09,-2.328344812318873e-08,6.933066765298507e-07,6.675047168613713e-07
2,5904989.0,2014-06-13 18:00:00,58.95836685249313,-33.88964771187121,-4.50825439666821e-07,6.062565047768352e-08,-8.532731617557783e-07,-1.2434729509449158e-06,-1.493557391768915e-08,-1.3810314265614255e-07,1.5697471923866755e-06,1.4167084758128438e-06
3,5904989.0,2014-06-14 00:00:00,58.943295416582515,-33.84376241555431,-1.9189987083519081e-07,1.8498438441907576e-08,-5.901519945766917e-07,-7.635534269699749e-07,-4.411491082410386e-09,-4.079859798082137e-08,7.982847500970319e-07,7.530746610338001e-07
4,5904989.0,2014-06-14 06:00:00,58.92822398067191,-33.79787711923741,-6.305761550098251e-08,3.6730244724356565e-09,-3.812287334209708e-07,-4.406133244495177e-07,-6.261945942007278e-10,-5.7922490576714465e-09,3.3922867307930897e-07,3.3281022942743676e-07
5,5904989.0,2014-06-14 12:00:00,58.913152544761296,-33.751991822920516,-1.5646539953457468e-07,1.3864029080719049e-08,-5.419478524615258e-07,-6.845492229153815e-07,-3.205936068287199e-09,-2.9659972468970806e-08,6.803283448036771e-07,6.474624362664191e-07
6,5904989.0,2014-06-14 18:00:00,58.89808110885068,-33.70610652660361,-9.005984228474968e-08,5.987140037852981e-09,-4.4133136723990533e-07,-5.25404069486802e-07,-1.1843418656914748e-09,-1.0958997624015773e-08,4.4571663307624187e-07,4.335732935865346e-07
7,5904989.0,2014-06-15 00:00:00,58.88300967294007,-33.660221230286716,-7.247471802327692e-08,4.438736283669702e-09,-4.035237433211254e-07,-4.715597250607326e-07,-8.05455938553538e-10,-7.454410364155002e-09,3.771393200109757e-07,3.6887945370826717e-07
8,5904989.0,2014-06-15 06:00:00,58.867938237029456,-33.61433593396981,-1.3746910764659564e-07,1.1905919040358913e-08,-5.084957392779157e-07,-6.340589278841524e-07,-2.6963253998692663e-09,-2.4958671354402995e-08,6.13674982256505e-07,5.860199855022328e-07
9,5904989.0,2014-06-15 12:00:00,58.85286680111884,-33.568450637652916,-1.6984924712140658e-07,1.781496390346406e-08,-5.380995720740008e-07,-6.901338552919433e-07,-4.236758848720931e-09,-3.922477382943481e-08,7.208805901842144e-07,6.774190575060586e-07
10,5904989.0,2014-06-15 18:00:00,58.83779536520823,-33.52256534133602,-1.2635483691658016e-07,1.2127033665418838e-08,-4.706296821615277e-07,-5.84857485412689e-07,-2.763810758036272e-09,-2.5592484096320097e-08,5.707093399220659e-07,5.423530450677095e-07
11,5904989.0,2014-06-16 00:00:00,58.82272392929762,-33.476680045019116,-1.4435405711501304e-07,1.5475619059741254e-08,-4.895495839420419e-07,-6.184280219973137e-07,-3.6366666963749316e-09,-3.3680999240914135e-08,6.323725139106329e-07,5.950548479733438e-07
12,5904989.0,2014-06-16 06:00:00,58.807652493387,-33.43079474870222,-1.080689198301743e-07,1.0317466278501962e-08,-4.329618425785772e-07,-5.307132961302495e-07,-2.296892440228315e-09,-2.127645888618599e-08,5.035211818971347e-07,4.799478305707203e-07
13,5904989.0,2014-06-16 12:00:00,58.79258105747639,-33.38490945238532,-1.2591578502535536e-07,1.3662775801855405e-08,-4.529368691161484e-07,-5.651898783396484e-07,-3.1681524991911655e-09,-2.935228282116701e-08,5.665135187019263e-07,5.339930833815681e-07
14,5904989.0,2014-06-16 18:00:00,58.77750962156578,-33.33902415606842,-1.4806463620383525e-07,1.8182279193608726e-08,-4.777887620908082e-07,-6.076711191010347e-07,-4.3467290473274775e-09,-4.0278694192260274e-08,6.435293067688419e-07,5.989038835292542e-07
15,5904989.0,2014-06-17 00:00:00,58.762438185655164,-33.29313885975152,-2.0825100256785505e-07,3.1085064669446995e-08,-5.468976051403985e-07,-7.240635430388065e-07,-7.672142474236882e-09,-7.110602048598373e-08,8.464147272757803e-07,7.676365643155596e-07
16,5904989.0,2014-06-17 06:00:00,58.74736674974455,-33.24725356343462,-1.4329730595996156e-07,1.7559639858416717e-08,-4.6939939584673737e-07,-5.951370619482822e-07,-4.179557829286829e-09,-3.8743321224443605e-08,6.265687803548143e-07,5.836459013010839e-07
17,5904989.0,2014-06-17 12:00:00,58.73229531383394,-33.20136826711772,-7.60095111888286e-08,6.949152696008598e-09,-3.621672081528127e-07,-4.312275666456327e-07,-1.4331319953185354e-09,-1.3287075055996795e-08,3.802298045230611e-07,3.655095974717458e-07
18,5904989.0,2014-06-17 18:00:00,58.71722387792333,-33.155482970800826,-6.91236919958267e-08,6.612063296301437e-09,-3.3931521097999667e-07,-4.018268396795219e-07,-1.3506339250163696e-09,-1.2524414469157388e-08,3.5168427903335313e-07,3.3780923063917937e-07
