,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,6901519.0,2013-04-18 00:00:00,62.74091690450449,-20.650515575728512,,,,,,,,,,
1,6901519.0,2013-04-18 06:00:00,62.757089941125535,-20.68311008184357,,,,,,,,,,
2,6901519.0,2013-04-18 12:00:00,62.77109768508768,-20.71592964429515,,,,,,,,,,
3,6901519.0,2013-04-18 18:00:00,62.75625645633255,-20.74067844712899,,,,,,,,,,
4,6901519.0,2013-04-19 00:00:00,62.74028887852121,-20.75972826542924,,,,,,,,,,
5,6901519.0,2013-04-19 06:00:00,62.72432130070987,-20.77877808372949,,,,,,,,,,
6,6901519.0,2013-04-19 12:00:00,62.70824339108339,-20.79667490875491,7.685943414603006e-07,4.362184331656602e-07,-5.6984284651897914e-09,1.1991143461607711e-06,-6.119183370045076e-08,-5.64608967986721e-07,1.370260537118469e-08,-6.120981963159872e-07,98.99,-2.8934528169351665
7,6901519.0,2013-04-19 18:00:00,62.69090617694618,-20.80141170709171,3.635706748576131e-08,6.109970931467482e-08,-1.1205203930762353e-07,-1.4595262507187404e-08,-1.4849426864328695e-08,-1.3699716897635412e-07,2.0651727145680108e-07,5.4670675616118266e-08,99.08,-2.649364493826681
8,6901519.0,2013-04-20 00:00:00,62.673568962808964,-20.806148505428506,5.589190212069818e-08,1.351769968836533e-07,-1.9553214574719315e-07,-4.4632467428416585e-09,-2.672474079112528e-08,-2.465261356979492e-07,4.031156029141845e-07,1.2986472642511002e-07,99.16,-2.405330880421957
9,6901519.0,2013-04-20 06:00:00,62.65623174867175,-20.810885303765303,2.6420621945337407e-07,2.6627758756507766e-07,-1.6246353848212878e-07,3.6802026853632295e-07,-4.3360041791788746e-08,-3.9993249598885777e-07,3.665252392589779e-07,-7.67672985216686e-08,99.25,-2.161352018947696
10,6901519.0,2013-04-20 12:00:00,62.63941012062166,-20.815180366504293,4.3832609072638333e-08,5.8100528566620705e-08,-9.529888514395606e-08,6.6342524953029784e-09,-1.4191734533529939e-08,-1.308833308397152e-07,1.733594945397997e-07,2.8284429166554568e-08,99.32,-1.9635564637929406
11,6901519.0,2013-04-20 18:00:00,62.629211790767805,-20.81380082579448,1.090841390981477e-08,2.7031280032534485e-08,-8.437104186080668e-08,-4.643134791845743e-08,-6.513055721033921e-09,-6.006775995491034e-08,1.2588164476296476e-07,5.9300829087020503e-08,99.18,-2.358360477478243
12,6901519.0,2013-04-21 00:00:00,62.61901346091394,-20.812421285084667,-1.1527497247016185e-09,3.884926980247365e-09,-4.4636979054906655e-08,-4.190480179936091e-08,-6.655548703820913e-10,-6.138302562734036e-09,4.0290671901581e-08,3.3486814468464873e-08,99.04,-2.753164816401295
13,6901519.0,2013-04-21 06:00:00,62.60881513106008,-20.811041744374855,2.4365604268651287e-09,4.933061497018862e-09,-3.211880987273809e-08,-2.47491879488541e-08,-9.14674070502807e-10,-8.43603894238895e-09,3.084209886970002e-08,2.1491385856808267e-08,98.9,-3.14796948054493
14,6901519.0,2013-04-21 12:00:00,62.59858174802417,-20.811319258484424,9.599926749713447e-09,6.317245504438522e-09,-9.062817419668811e-09,6.854354834483158e-09,-1.2560461922651227e-09,-1.1584695225689541e-08,9.278443288943998e-09,-3.562298129010666e-09,98.77,-3.518320580312661
15,6901519.0,2013-04-21 18:00:00,62.587948275220825,-20.830510053463506,1.2993559596952105e-08,1.6507994571815048e-08,-4.7391078457218746e-08,-1.7889524288451588e-08,-3.833511879951721e-09,-3.5356666981593306e-08,6.222749427084933e-08,2.3037315409304304e-08,98.74,-3.6095604239875456
16,6901519.0,2013-04-22 00:00:00,62.57731480241748,-20.849700848442584,3.7788090689279674e-08,3.073669658418956e-07,-3.62483948840855e-07,-1.7328892309679687e-08,-4.706037688763937e-08,-4.3403565611512343e-07,8.332039591820314e-07,3.521079261792686e-07,98.71,-3.700800694593852
17,6901519.0,2013-04-22 06:00:00,62.566681329614134,-20.868891643421662,1.4778388845331092e-07,7.266836550144248e-07,-5.417695182751787e-07,3.326980251925571e-07,-8.362430937720928e-08,-7.712551093899944e-07,1.3892958504130535e-06,5.344164316458497e-07,98.68,-3.792041392160627
18,6901519.0,2013-04-22 12:00:00,62.555891473296505,-20.8889522502302,3.2654505469168464e-07,1.0267928802788204e-06,-6.012824938067539e-07,7.520554411637512e-07,-1.0482140700928941e-07,-9.667399790912069e-07,1.60924187917747e-06,5.376804930769738e-07,98.65,-3.88736625716507
19,6901519.0,2013-04-22 18:00:00,62.543649484346226,-20.91708968116943,1.6629728157395075e-07,4.797219886990833e-07,-3.9553268751998273e-07,2.5048658275305126e-07,-6.367107104026517e-08,-5.871969468857717e-07,9.626483662784265e-07,3.1178034835238963e-07,98.6,-4.0206170013998985
20,6901519.0,2013-04-23 00:00:00,62.531407495395946,-20.945227112108658,5.6816158262088956e-08,1.6342197172323825e-07,-2.244386680322967e-07,-4.200538046969496e-09,-3.0389974551500764e-08,-2.802553445838085e-07,4.746649085169244e-07,1.6401958938161513e-07,98.55,-4.153877298272789
21,6901519.0,2013-04-23 06:00:00,62.519165506445674,-20.973364543047882,5.300697865659634e-08,1.0437016628299825e-07,-1.5760662976072235e-07,-2.2948482112775187e-10,-2.20570752178331e-08,-2.0340115719605406e-07,3.1367623503837466e-07,8.82180026244875e-08,98.51,-4.287147150936676
22,6901519.0,2013-04-23 12:00:00,62.506771331721914,-21.002602018876612,6.954358489042882e-09,2.3855997880101525e-08,-8.440573132846791e-08,-5.359537495932351e-08,-5.668031318887785e-09,-5.226611023756082e-08,1.219202376368962e-07,6.39860960804476e-08,98.47,-4.3801327251653674
