,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,4901141.0,2010-05-19 12:00:00,58.99282473928944,-49.86771860464069,7.018775474872331e-08,1.205138141642044e-09,6.40503253555934e-07,7.118961464462992e-07,-1.1284353176795422e-10,-1.0092737111763879e-09,-4.258291343927752e-07,-4.269512516357195e-07,84.11,-49.44930663242218
1,4901141.0,2010-05-19 18:00:00,58.97806420297057,-49.85890777269172,7.017355050562557e-08,1.2021020531743381e-09,6.410954838119861e-07,7.124711363707861e-07,-1.1233801171707898e-10,-1.0048219353946093e-09,-4.259465592112076e-07,-4.270637191583193e-07,84.11,-49.444031071328084
2,4901141.0,2010-05-20 00:00:00,58.963303666651704,-49.85009694074275,1.5632761255637806e-07,3.615885888907535e-09,8.549442755677846e-07,1.0148877740130703e-06,-6.365002976907285e-10,-5.693653814552822e-09,-7.555746831087381e-07,-7.619048372209816e-07,84.11,-49.438776661718975
3,4901141.0,2010-05-20 06:00:00,58.94854313033284,-49.841286108793774,9.563929101622743e-07,4.3632180923307167e-08,1.6127238124943945e-06,2.6127489035799758e-06,-1.1206757281921047e-08,-1.0025417649393552e-07,-2.7171085813311546e-06,-2.828569515107011e-06,84.11,-49.433543393956825
4,4901141.0,2010-05-20 12:00:00,58.93378259401397,-49.832475276844804,1.572725896618464e-06,8.735373203477037e-08,1.8976574207758146e-06,3.557737049429049e-06,-2.050843271400509e-08,-1.8347843650608328e-07,-3.676102182598849e-06,-3.880089051818937e-06,84.11,-49.42833125840815
5,4901141.0,2010-05-20 18:00:00,58.9190220576951,-49.82366444489583,1.362678906928474e-06,7.272427026009795e-08,1.7947411461155799e-06,3.2301443233041515e-06,-1.7867862287187474e-08,-1.5986566358092082e-07,-3.389310039792916e-06,-3.567043565661024e-06,84.11,-49.42314024544618
6,4901141.0,2010-05-21 00:00:00,58.90426152137624,-49.81485361294686,9.470172610524869e-07,4.4293413425396206e-08,1.582589228880578e-06,2.573899903358461e-06,-1.1333526525289354e-08,-1.0140927836925723e-07,-2.676788181899959e-06,-2.7895309867945056e-06,84.1,-49.41797034544658
7,4901141.0,2010-05-21 06:00:00,58.889500985057374,-49.80604278099789,9.056986270565828e-07,4.1119642185104484e-08,1.5693415473875629e-06,2.5161598166292503e-06,-1.0531786643620505e-08,-9.424204406570738e-08,-2.6037555404975074e-06,-2.708529371206835e-06,84.1,-49.412821548792294
8,4901141.0,2010-05-21 12:00:00,58.87474044873851,-49.79723194904892,2.2081871311296514e-06,1.4016920966759329e-07,2.1157774133071696e-06,4.464133754104414e-06,-2.8873681246162093e-08,-2.5838946900269304e-07,-4.37228406171924e-06,-4.659547211968095e-06,84.1,-49.4076938458702
9,4901141.0,2010-05-21 18:00:00,58.85997991241964,-49.78842111709995,4.010923252585e-06,3.168725420291864e-07,2.5736525405955343e-06,6.9014483352097205e-06,-5.1054482206013444e-08,-4.5691616578731813e-07,-5.924293449241568e-06,-6.4322640972349e-06,84.1,-49.402587227072445
