,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,6901486.0,2013-06-17 06:00:00,62.77703092343446,-30.208524807088974,,,,,,,,
1,6901486.0,2013-06-17 12:00:00,62.79227554613603,-30.176253071900287,,,,,,,,
2,6901486.0,2013-06-17 18:00:00,62.8183536612137,-30.166790381176764,,,,,,,,
3,6901486.0,2013-06-18 00:00:00,62.84331026042265,-30.15420896603155,,,,,,,,
4,6901486.0,2013-06-18 06:00:00,62.868266859631596,-30.14162755088634,,,,,,,,
5,6901486.0,2013-06-18 12:00:00,62.89369095419847,-30.130451972010178,-5.042549532955568e-07,2.8460169568317758e-08,-1.1916781203108657e-06,-1.667472904038105e-06,-6.760685101811305e-09,-6.240749569423263e-08,1.8019874171855488e-06,1.7328192363895048e-06
6,6901486.0,2013-06-18 18:00:00,62.92629747744622,-30.14087515035855,-4.5217679937290535e-07,2.4468859637108686e-08,-1.1403152698645597e-06,-1.5680232096003563e-06,-5.7614939017565624e-09,-5.319256749273874e-08,1.6581474079179967e-06,1.5991933465235014e-06
7,6901486.0,2013-06-19 00:00:00,62.95890400069396,-30.15129832870692,-4.768819478846176e-07,2.9251979335709474e-08,-1.1220708877898633e-06,-1.5697008563387714e-06,-6.990434787603299e-09,-6.454903832746157e-08,1.7088870210276737e-06,1.6373475479126087e-06
8,6901486.0,2013-06-19 06:00:00,62.991510523941706,-30.161721507055287,-5.163404797677151e-07,3.669256271006367e-08,-1.1133362628849153e-06,-1.5929841799425668e-06,-8.882669492404194e-09,-8.203492279625804e-08,1.7981417523263659e-06,1.7072241600377037e-06
9,6901486.0,2013-06-19 12:00:00,63.02391051246538,-30.17313272968606,-1.7566430111030694e-07,8.4002050582155e-09,-7.15092175234591e-07,-8.823562712866824e-07,-1.7697757007427225e-09,-1.6347450777552256e-08,7.882951273538142e-07,7.701779008755192e-07
10,6901486.0,2013-06-19 18:00:00,63.05297644044322,-30.200493810018468,-1.5767036229685114e-07,7.749878599397785e-09,-6.672656711167725e-07,-8.171861548142258e-07,-1.6110897402995198e-09,-1.4888104877880136e-08,7.204048235515403e-07,7.039056289333607e-07
11,6901486.0,2013-06-20 00:00:00,63.08204236842106,-30.22785489035088,-9.242882022908875e-08,3.797761898855878e-09,-5.341046683562609e-07,-6.227357266864937e-07,-6.478064275280549e-10,-5.9889724139382e-09,4.79369861589582e-07,4.7273308274811573e-07
12,6901486.0,2013-06-20 06:00:00,63.11110829639889,-30.255215970683288,-1.0147835784924053e-07,4.60581442026655e-09,-5.407783809388955e-07,-6.376509243678695e-07,-8.395770559111932e-10,-7.765232972021734e-09,5.102524452579827e-07,5.016476352300498e-07
13,6901486.0,2013-06-20 12:00:00,63.140024864517635,-30.283687158374214,-5.4065233219877146e-08,1.9795214166109078e-09,-4.170523559710325e-07,-4.691380677742987e-07,-2.506164858126926e-10,-2.3189017396580198e-09,3.1619921417800545e-07,3.136296959525347e-07
14,6901486.0,2013-06-20 18:00:00,63.16592787783228,-30.334556394533987,-6.850991273551063e-08,2.7346793176890536e-09,-4.5864710940188605e-07,-5.244223428197076e-07,-4.093852684381285e-10,-3.788178759039433e-09,3.7810323405080806e-07,3.739056700233305e-07
