,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,6901646.0,2014-06-15 12:00:00,59.622776333333334,-38.956746833333334,,,,,,,,,,
1,6901646.0,2014-06-15 18:00:00,59.61054411855274,-38.92776416089299,,,,,,,,,,
2,6901646.0,2014-06-16 00:00:00,59.595075296381836,-38.89122790223249,,,,,,,,,,
3,6901646.0,2014-06-16 06:00:00,59.579606474210934,-38.854691643571975,,,,,,,,,,
4,6901646.0,2014-06-16 12:00:00,59.56491805263158,-38.8200888245614,,,,,,,,,,
5,6901646.0,2014-06-16 18:00:00,59.550577752976196,-38.79251390873016,,,,,,,,,,
6,6901646.0,2014-06-17 00:00:00,59.53306793154762,-38.758681765873014,,,,,,,,,,
7,6901646.0,2014-06-17 06:00:00,59.51555811011905,-38.72484962301587,,,,,,,,,,
8,6901646.0,2014-06-17 12:00:00,59.49818029147982,-38.69141141682682,-1.0870247267350889e-08,1.4584604871456055e-10,-2.665077834348886e-07,-2.7723218465352497e-07,-7.854595864696134e-19,-7.213391066785297e-18,1.0274168380138717e-07,1.0274168379338832e-07,111.88,34.37495059804144
9,6901646.0,2014-06-17 18:00:00,59.48283051569507,-38.66402551035661,-1.767978101458213e-08,3.092690451570368e-10,-3.1019813485701795e-07,-3.2756864682644303e-07,-2.8730466297957624e-12,-2.637245993538545e-11,1.4528745741188487e-07,1.452582119053197e-07,111.57,33.516197584221345
10,6901646.0,2014-06-18 00:00:00,59.467480739910314,-38.636639603886394,-9.63477823445383e-08,3.633529631670961e-09,-5.699874463851564e-07,-6.627016990980238e-07,-6.256709175358807e-10,-5.740447138134387e-09,5.054009536525455e-07,4.990348355968753e-07,111.26,32.65647607260047
11,6901646.0,2014-06-18 06:00:00,59.452130964125566,-38.609253697416186,-3.214982865430366e-07,2.150223748218027e-08,-8.877225440664632e-07,-1.1877185931273195e-06,-5.260003090846763e-09,-4.823663376463514e-08,1.247584377276197e-06,1.1940877404207153e-06,110.95,31.795782912098048
12,6901646.0,2014-06-18 12:00:00,59.43678118834081,-38.58186779094598,-7.528139207451334e-07,7.684240221634817e-08,-1.2282166368495943e-06,-1.9041881553783796e-06,-1.8244733623856392e-08,-1.6723193392073712e-07,2.342013013915941e-06,2.1565363463713477e-06,110.64,30.93411493999764
13,6901646.0,2014-06-18 18:00:00,59.43129880208333,-38.560041177083335,-7.134231645855116e-07,7.175457514686596e-08,-1.1980253575087161e-06,-1.8396939469473617e-06,-1.7321650421656524e-08,-1.587813134680102e-07,2.262730979982547e-06,2.08662801609288e-06,110.5,30.53532658307836
14,6901646.0,2014-06-19 00:00:00,59.42955921875,-38.54032326041667,-2.11978884192798e-07,1.2613416847335352e-08,-7.378051518746062e-07,-9.371706192200688e-07,-2.9234971632728136e-09,-2.6805959186474997e-08,9.030573222353285e-07,8.733278658855807e-07,110.43,30.312015363728563
15,6901646.0,2014-06-19 06:00:00,59.42781963541667,-38.52060534375,-5.857821191760099e-08,2.0441515746993975e-09,-4.4851956481524015e-07,-5.050536251581417e-07,-2.697871489453587e-10,-2.47439065110532e-09,3.4262502530450675e-07,3.398808475044561e-07,110.36,30.088317406847352
16,6901646.0,2014-06-19 12:00:00,59.426080052083336,-38.500887427083335,-5.601215136278609e-09,7.521682314908211e-11,-1.85982963462719e-07,-1.9150896177584853e-07,-0.0,-0.0,6.039027686738548e-08,6.039027686738548e-08,110.3,29.864233513551085
17,6901646.0,2014-06-19 18:00:00,59.42434046875,-38.48116951041666,-2.8101083166716692e-08,7.479510455898982e-10,-3.352006794277595e-07,-3.625538115488863e-07,-4.200014724747604e-11,-3.8541961956915136e-10,1.9735293937179722e-07,1.9692551960498058e-07,110.23,29.63976448308449
18,6901646.0,2014-06-20 00:00:00,59.42260088541667,-38.46145159375,-5.722747956950002e-08,2.06116046107261e-09,-4.369450838944232e-07,-4.921114030028506e-07,-2.732337451359039e-10,-2.508043162842127e-09,3.3452387454144345e-07,3.317425976334654e-07,110.16,29.414911112824484
19,6901646.0,2014-06-20 06:00:00,59.42086130208334,-38.441733677083334,-5.342586261259127e-08,1.8018022045956199e-09,-4.317403745598488e-07,-4.833644349678445e-07,-2.198872367315076e-10,-2.0189154768572005e-09,3.1922895426208713e-07,3.169901515484984e-07,110.09,29.189674198287435
20,6901646.0,2014-06-20 12:00:00,59.41912171875,-38.42201576041666,-1.1930217538662114e-07,5.692845090123755e-09,-5.840840427655083e-07,-6.976933730620057e-07,-1.1257964361490715e-09,-1.0339396921373318e-08,5.818363813589704e-07,5.70371188001448e-07,110.02,28.964054533130934
21,6901646.0,2014-06-20 18:00:00,59.42100491310393,-38.41538207681613,-1.1059505116784325e-07,5.164753737184379e-09,-5.649120826072456e-07,-6.703423800379046e-07,-9.93115151517312e-10,-9.12244126252712e-09,5.487312382384877e-07,5.386156818244433e-07,109.85,28.464714016450728
22,6901646.0,2014-06-21 00:00:00,59.42426226451165,-38.413711378171705,-1.1480889402935815e-07,5.593087236364901e-09,-5.673331108852843e-07,-6.765489176782776e-07,-1.0989361373695304e-09,-1.009588674201258e-08,5.62582802365283e-07,5.513879794859009e-07,109.65,27.861555882729306
23,6901646.0,2014-06-21 06:00:00,59.42751961591936,-38.41204067952729,-4.528088751618799e-08,1.4988116126518292e-09,-3.9710907355850437e-07,-4.4089114946204055e-07,-1.6118989026641654e-10,-1.481051992651228e-09,2.799636149288606e-07,2.78321373045943e-07,109.44,27.25829943778905
24,6901646.0,2014-06-21 12:00:00,59.43077696732708,-38.41036998088286,-2.4381722300250194e-08,6.518554665911679e-10,-3.0906856096449637e-07,-3.327984277981554e-07,-3.028352020947979e-11,-2.7829108590536557e-10,1.7562010042368297e-07,1.7531152581756814e-07,109.24,26.65494478470214
25,6901646.0,2014-06-21 18:00:00,59.434034318734795,-38.408699282238445,-2.8439963137651956e-08,8.521731081673138e-10,-3.2084728441319126e-07,-3.4843507444267587e-07,-5.542271993991397e-11,-5.093791338374078e-10,1.954215155924617e-07,1.9485671373868436e-07,109.03,26.051492026419794
26,6901646.0,2014-06-22 00:00:00,59.43729167014251,-38.40702858359402,-4.417473988132301e-08,1.6475555983081438e-09,-3.7366041872279927e-07,-4.1618760300581415e-07,-1.8928055120724944e-10,-1.7398813258133814e-09,2.6997933808399117e-07,2.680501762069705e-07,108.83,25.4479412657696
27,6901646.0,2014-06-22 06:00:00,59.440549021550225,-38.4053578849496,-1.289888568806414e-07,7.649474984198224e-09,-5.619408660254388e-07,-6.83280247921882e-07,-1.6154568151926075e-09,-1.4851463447750929e-08,6.04356556986454e-07,5.878896367235105e-07,108.62,24.844292605458747
28,6901646.0,2014-06-22 12:00:00,59.44380637295794,-38.40368718630518,-4.012987188085296e-07,3.9493398380189914e-08,-8.78849355112337e-07,-1.2406546755406766e-06,-9.787230961696314e-09,-8.998993562854701e-08,1.4461375420286183e-06,1.346360375438375e-06,108.42,24.240546148073577
29,6901646.0,2014-06-22 18:00:00,59.449844388888884,-38.402789597222224,-5.617383638050654e-07,6.10992418340717e-08,-1.0227578420747593e-06,-1.523396964045753e-06,-1.5059255643717956e-08,-1.3850026180891318e-07,1.8844045230541761e-06,1.7308450056015451e-06,108.33,23.975104323317396
30,6901646.0,2014-06-23 00:00:00,59.45689355555555,-38.40217313888889,-7.413924522360675e-08,3.161016938596812e-09,-4.6927665452755225e-07,-5.402548828125622e-07,-5.065018741506452e-10,-4.6597231658804536e-09,4.014460387634366e-07,3.962798137234055e-07,108.29,23.83232586357832
31,6901646.0,2014-06-23 06:00:00,59.46394272222222,-38.40155668055556,-4.944037520033728e-08,1.7661513169130627e-09,-4.0312972409482025e-07,-4.508039479782445e-07,-2.0967076210691526e-10,-1.9295171896884493e-09,2.9659428711608356e-07,2.944550991642882e-07,108.25,23.689110967909983
32,6901646.0,2014-06-23 12:00:00,59.47099188888889,-38.400940222222225,-3.0244797328171185e-08,8.877190093327219e-10,-3.336508413389018e-07,-3.630079196577403e-07,-5.961710337176721e-11,-5.487987535259117e-10,2.0541155836187622e-07,2.0480314250497854e-07,108.2,23.545460599144064
33,6901646.0,2014-06-23 18:00:00,59.47804105555556,-38.40032376388889,-8.353582680803908e-08,3.780877627945507e-09,-4.888879666270699e-07,-5.686429158071635e-07,-6.482069183034015e-10,-5.968801314130484e-09,4.381160967838117e-07,4.3149908855137784e-07,108.16,23.40137571771396
34,6901646.0,2014-06-24 00:00:00,59.485090222222226,-38.39970730555556,-1.004966522862448e-07,4.845130179650046e-09,-5.275818782716912e-07,-6.232334003782859e-07,-9.001820453074512e-10,-8.291531807248129e-09,5.041808032102212e-07,4.949890893576656e-07,108.12,23.256857281665305
35,6901646.0,2014-06-24 06:00:00,59.49213938888889,-38.399090847222226,-3.334661464612812e-08,9.882179635775294e-10,-3.5000764716295335e-07,-3.8236604384550394e-07,-7.380285473230937e-11,-6.799990380552403e-10,2.2157048727292213e-07,2.2081668538013458e-07,108.07,23.11190624666017
36,6901646.0,2014-06-24 12:00:00,59.499188555555556,-38.39847438888889,-8.212836702522734e-08,3.7690172594579304e-09,-4.813368193085759e-07,-5.596961690743452e-07,-6.44811556559564e-10,-5.942899851901099e-09,4.3103303313423435e-07,4.2444532172577366e-07,108.03,22.966523565986336
37,6901646.0,2014-06-24 18:00:00,59.50122248611111,-38.40542608333334,-9.336302689198472e-08,4.9674107359746714e-09,-4.88583990524029e-07,-5.769796066800391e-07,-9.339943685014844e-10,-8.60879910799923e-09,4.6996584047870984e-07,4.604230470022091e-07,107.91,22.623987578109734
38,6901646.0,2014-06-25 00:00:00,59.501432694444446,-38.41512983333334,-6.407377632841055e-08,3.140311791295642e-09,-4.105793532545174e-07,-4.715128177916323e-07,-5.037798800479243e-10,-4.643402863586711e-09,3.506943096271155e-07,3.4554712688348085e-07,107.77,22.209858722444665
39,6901646.0,2014-06-25 06:00:00,59.50164290277778,-38.42483358333334,-1.679641301963201e-08,4.79840254878208e-10,-2.4470282346480667e-07,-2.6101939622956046e-07,-1.3379067158262127e-11,-1.2331576755622415e-10,1.2847050726924453e-07,1.2833381243453004e-07,107.62,21.79572986696337
40,6901646.0,2014-06-25 12:00:00,59.50185311111111,-38.43453733333334,-4.304303494283001e-08,1.9137505716813672e-09,-3.4311527959963934e-07,-3.84244563970788e-07,-2.3997925676960116e-10,-2.2118909472803085e-09,2.5777984294295014e-07,2.5532797273890024e-07,107.48,21.38160101166494
41,6901646.0,2014-06-25 18:00:00,59.502063319444446,-38.44424108333334,-1.3853080195705756e-07,1.0765831133922723e-08,-5.306511708043308e-07,-6.584161416274656e-07,-2.410138953359162e-09,-2.2214130541667043e-08,6.236777897300466e-07,5.990535202350204e-07,107.33,20.96747215654881
42,6901646.0,2014-06-26 00:00:00,59.50227352777778,-38.45394483333334,-3.2869895130518627e-07,3.72200565793341e-08,-7.547262670831448e-07,-1.046205161808997e-06,-9.180853315022739e-09,-8.461892754802264e-08,1.2232283684739846e-06,1.1294285876109392e-06,107.19,20.553343301615882
43,6901646.0,2014-06-26 06:00:00,59.50248373611111,-38.46364858333334,-3.693707107622694e-07,4.158990147700156e-08,-8.047189276946036e-07,-1.1324997369798715e-06,-1.0232421053233758e-08,-9.431051172516966e-08,1.3423070312290191e-06,1.2377640984506156e-06,107.04,20.13921444686588
44,6901646.0,2014-06-26 12:00:00,59.502693944444445,-38.47335233333334,-1.0923216959545073e-07,7.40827877457906e-09,-4.880211364404608e-07,-5.898450272613323e-07,-1.5393837264679022e-09,-1.4188151603960476e-08,5.206362957245971e-07,5.049087603941687e-07,106.9,19.725085592298683
45,6901646.0,2014-06-26 18:00:00,59.499692595419845,-38.481269160305345,-2.1335443460333398e-07,2.1967890448166668e-08,-6.138527827356705e-07,-8.052393268908379e-07,-5.3072051546788644e-09,-4.8923480890007887e-08,8.678902205972025e-07,8.136595345525157e-07,106.87,19.629903603221464
46,6901646.0,2014-06-27 00:00:00,59.495523407356,-38.48853619708536,-2.968949904428996e-07,3.8805947083945164e-08,-6.870392026654099e-07,-9.451282460243643e-07,-9.618696942306613e-09,-8.868854487706136e-08,1.125665241156358e-06,1.02735799933699e-06,106.88,19.65050067674406
47,6901646.0,2014-06-27 06:00:00,59.491354219292155,-38.495803233865374,-1.617800926945354e-07,1.5985635372740592e-08,-5.349349141408468e-07,-6.807293714626417e-07,-3.771909711708976e-09,-3.478662187835885e-08,6.965514213234738e-07,6.57992889733406e-07,106.89,19.670865458350022
48,6901646.0,2014-06-27 12:00:00,59.487185031228314,-38.50307027064539,-1.7877838099186022e-07,1.9541455962717245e-08,-5.482562540382623e-07,-7.074931790674053e-07,-4.704808680643299e-09,-4.3400275041558775e-08,7.520428122411166e-07,7.039377285189146e-07,106.9,19.69099832233445
49,6901646.0,2014-06-27 18:00:00,59.483015843164466,-38.5103373074254,-1.8157115806300853e-07,2.1242251991737045e-08,-5.424731112039835e-07,-7.02802017275255e-07,-5.15687208659329e-09,-4.7581297983113786e-08,7.603889420591672e-07,7.076507719894602e-07,106.92,19.710899642310437
50,6901646.0,2014-06-28 00:00:00,59.478846655100625,-38.51760434420542,-1.5319372813074351e-07,1.7106899458721383e-08,-5.012433476207253e-07,-6.373301762927475e-07,-4.083896714688664e-09,-3.7689810488283605e-08,6.642863870932619e-07,6.225126798902897e-07,106.93,19.730569791212815
51,6901646.0,2014-06-28 06:00:00,59.47467746703678,-38.52487138098543,-1.33923513193961e-07,1.3860790173269654e-08,-4.762090594643257e-07,-5.96271782485017e-07,-3.233333630539808e-09,-2.984687503516458e-08,5.976391209303115e-07,5.64558912264607e-07,106.94,19.750009141297085
52,6901646.0,2014-06-28 12:00:00,59.47050827897293,-38.532138417765445,-9.655911125236005e-08,8.512229411780047e-09,-4.1860523353059846e-07,-5.066521153711785e-07,-1.8407933438051783e-09,-1.699622192278939e-08,4.6301915417018393e-07,4.4418213890358936e-07,106.95,19.76921806414481
53,6901646.0,2014-06-28 18:00:00,59.46752273453787,-38.539077036136206,-1.1048445615767363e-07,1.0701735770407437e-08,-4.375618937976976e-07,-5.373446141849638e-07,-2.4080010688652413e-09,-2.2227900621226464e-08,5.135447062770527e-07,4.889088045869611e-07,106.81,19.386190669665666
54,6901646.0,2014-06-29 00:00:00,59.46497992703266,-38.54589281097985,-2.0289041937895613e-07,2.764525552579993e-08,-5.53239713822768e-07,-7.284848776759242e-07,-6.81514347927132e-09,-6.288315069734189e-08,8.302603699613181e-07,7.605620757847048e-07,106.61,18.85207987780808
55,6901646.0,2014-06-29 06:00:00,59.46243711952744,-38.55270858582349,-3.0847340016527683e-07,5.0644676435428335e-08,-6.636524121254267e-07,-9.214811358552752e-07,-1.259530487872731e-08,-1.1616760418007067e-07,1.165030283644925e-06,1.0362673745861273e-06,106.42,18.317175916125734
56,6901646.0,2014-06-29 12:00:00,59.459894312022236,-38.55952436066713,-6.563230185123846e-07,1.544412619414968e-07,-9.309803482470464e-07,-1.432862104817934e-06,-2.999078848052291e-08,-2.7649089173306865e-07,1.9541045391009592e-06,1.6476228588873678e-06,106.22,17.781476410307675
57,6901646.0,2014-06-29 18:00:00,59.45735150451702,-38.56634013551077,-5.401286792626688e-07,1.0569526415191838e-07,-8.650143808519453e-07,-1.2994477959626958e-06,-2.273271999341451e-08,-2.094886429140744e-07,1.7245460159748673e-06,1.4923246530673784e-06,106.03,17.24497897801683
58,6901646.0,2014-06-30 00:00:00,59.45480869701181,-38.573155910354416,-4.6712764991871086e-07,8.671109961071617e-08,-8.082150006567109e-07,-1.1886315509647056e-06,-1.9644548198768794e-08,-1.8095342139418514e-07,1.5679247191618263e-06,1.3673267495688724e-06,105.83,16.70768122885994
59,6901646.0,2014-06-30 06:00:00,59.4522658895066,-38.57997168519805,-5.529505796767325e-07,1.1390381407081948e-07,-8.674575126931457e-07,-1.3065042782990587e-06,-2.3960921997011106e-08,-2.2061929368351162e-07,1.7470488189775178e-06,1.502468603296995e-06,105.64,16.169580764352418
