,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,4901782.0,2015-05-10 06:00:00,56.54626087518858,-52.738286751616045,-4.7834668390573474e-08,5.458788125891961e-08,-2.370499767284442e-07,-2.3029676386009806e-07,-1.406438386763692e-08,-1.2482986234006238e-07,4.2301026899178224e-07,2.8411602278408294e-07
1,4901782.0,2015-05-10 12:00:00,56.547802788518716,-52.761609847219,-6.962858039969709e-08,3.610892522968624e-08,-2.661613039085722e-07,-2.9968095907858304e-07,-9.255470354486195e-09,-8.214920231678973e-08,4.2673515952188573e-07,3.353304868506098e-07
2,4901782.0,2015-05-10 18:00:00,56.54934470184885,-52.78493294282195,-4.64858923735927e-08,1.1095594322388939e-08,-2.2748000080902988e-07,-2.6287029886023363e-07,-2.5808948745057344e-09,-2.2907740087982393e-08,2.6865467445966633e-07,2.4316603949717817e-07
3,4901782.0,2015-05-11 00:00:00,56.55088661517898,-52.80825603842491,-1.2236766921865946e-07,5.032647994255297e-08,-3.620367725080735e-07,-4.3407796178418003e-07,-1.2917718498481725e-08,-1.1465812143979121e-07,6.325862774788727e-07,5.050104375405997e-07
4,4901782.0,2015-05-11 06:00:00,56.55242852850912,-52.83157913402786,-1.7588743398998228e-07,7.222406446164851e-08,-4.402023988717263e-07,-5.4386576840006e-07,-1.781635988331291e-08,-1.5814120921553598e-07,8.300155814360386e-07,6.540580123371897e-07
5,4901782.0,2015-05-11 12:00:00,56.553970441839255,-52.85490222963082,-1.6915052584945427e-07,6.000447523471683e-08,-4.35353633823311e-07,-5.444996844380484e-07,-1.5378334450797216e-08,-1.3650308038689028e-07,7.961582132755608e-07,6.442767984378733e-07
6,4901782.0,2015-05-11 18:00:00,56.555512355169384,-52.878225325233764,-2.347767262915375e-07,1.0631953288967793e-07,-5.133471879560174e-07,-6.41804381357877e-07,-2.3795872153393576e-08,-2.1122331171007159e-07,1.0211014064514284e-06,7.860822225879632e-07
7,4901782.0,2015-05-12 00:00:00,56.55705426849952,-52.90154842083672,-2.0555574325486518e-07,8.413059182126415e-08,-4.801679221022149e-07,-6.01593073535816e-07,-2.00897418265356e-08,-1.7832886498682307e-07,9.248027980167087e-07,7.2638419120335e-07
8,4901782.0,2015-05-12 06:00:00,56.55859618182965,-52.92487151643967,-2.665963489986337e-07,1.004841762240522e-07,-5.548442304917778e-07,-7.209564032663594e-07,-2.286779578134197e-08,-2.0299187864208038e-07,1.0951375111623594e-06,8.692778367389371e-07
9,4901782.0,2015-05-12 12:00:00,56.560138095159786,-52.94819461204263,-2.412394644983098e-07,7.131706713959976e-08,-5.38042711334078e-07,-7.07965108692788e-07,-1.77357392657558e-08,-1.574384190672144e-07,1.0127124172535952e-06,8.37538258920625e-07
10,4901782.0,2015-05-12 18:00:00,56.56168000848992,-52.97151770764558,-1.677089853646452e-07,3.301064187531704e-08,-4.725094339116081e-07,-6.072077774009363e-07,-8.456803028796433e-09,-7.507143291709443e-08,7.401740100287211e-07,6.566457740828301e-07
11,4901782.0,2015-05-13 00:00:00,56.56322192182005,-52.994840803248536,-6.125552081611375e-08,6.141429614157149e-09,-3.26053026593184e-07,-3.8116711779514063e-07,-1.2737630258670192e-09,-1.1307437417860176e-08,3.303643420281451e-07,3.177831415844179e-07
12,4901782.0,2015-05-13 06:00:00,56.56476383515019,-53.01816389885149,-3.182238594730948e-08,2.0121139790711816e-09,-2.6637650066119497e-07,-2.9618677262943325e-07,-2.688390492688984e-10,-2.3865743495167074e-09,2.0214024182706273e-07,1.9948482842827712e-07
13,4901782.0,2015-05-13 12:00:00,56.566305748480325,-53.04148699445444,-3.0274909427770652e-09,6.105234398866691e-11,-1.1628879675849886e-07,-1.1925523535728726e-07,-0.0,-0.0,3.568155345722207e-08,3.568155345722207e-08
14,4901782.0,2015-05-13 18:00:00,56.567847661810454,-53.06481009005739,-4.585441350910696e-09,9.915485779160076e-11,-1.4151391574476406e-07,-1.4600020223788314e-07,-0.0,-0.0,4.9234325394010726e-08,4.9234325394010726e-08
15,4901782.0,2015-05-14 00:00:00,56.56938957514059,-53.08813318566035,-6.485172119771297e-09,1.5064117941538663e-10,-1.6582256220229332e-07,-1.7215709314264923e-07,-2.915204648762559e-16,-2.588051105333911e-15,6.429351295862869e-08,6.429351007905711e-08
16,4901782.0,2015-05-14 06:00:00,56.57093148847072,-53.1114562812633,-5.433508044506783e-08,2.9379094921385996e-09,-3.7677474626292465e-07,-4.281719172158539e-07,-4.717641603415116e-10,-4.188280918334848e-09,3.153748876777061e-07,3.107148425990297e-07
17,4901782.0,2015-05-14 12:00:00,56.572473401800856,-53.134779376866256,-1.3533485626365305e-07,1.0792947133468162e-08,-5.390651485690467e-07,-6.636070576992316e-07,-2.4899783779860327e-09,-2.2106169290455354e-08,6.321007820271578e-07,6.075046343587164e-07
18,4901782.0,2015-05-14 18:00:00,56.57401531513099,-53.15810247246921,-2.796548928778466e-07,3.184516999758249e-08,-7.145436491691032e-07,-9.623533720493673e-07,-8.109783106626196e-09,-7.200028425145235e-08,1.1089471830005712e-06,1.0288371156424926e-06
19,4901782.0,2015-05-15 00:00:00,56.57555722846112,-53.18142556807216,-1.2415578169381174e-07,9.459705014231436e-09,-5.227088344671883e-07,-6.374049111467685e-07,-2.1465597201841065e-09,-1.9057898171159585e-08,5.923396494619274e-07,5.711351915705837e-07
20,4901782.0,2015-05-15 06:00:00,56.57709914179126,-53.20474866367511,-7.466847956648663e-08,4.3755724169883426e-09,-4.350291179959021e-07,-5.053220251454003e-07,-8.232593395691334e-10,-7.309299312403529e-09,4.037223889513846e-07,3.9558983029941194e-07
21,4901782.0,2015-05-15 12:00:00,56.578641055121395,-53.228071759278066,-1.1618224541069929e-07,8.559041060978159e-09,-5.103246532333051e-07,-6.179478575830262e-07,-1.9170632948104783e-09,-1.7020902520845657e-08,5.635093375862259e-07,5.445713717705698e-07
22,4901782.0,2015-05-15 18:00:00,56.580182968451524,-53.25139485488102,-1.9890129373774592e-07,1.9729274478013408e-08,-6.203447449720322e-07,-7.995167642317647e-07,-4.953618795316084e-09,-4.3982080205012204e-08,8.504487408152644e-07,8.015130418149361e-07
23,4901782.0,2015-05-16 00:00:00,56.58172488178166,-53.274717950483975,-2.715047788523494e-07,3.2943974386472704e-08,-6.923227338718853e-07,-9.30883538337762e-07,-8.539804218060065e-09,-7.582425430763866e-08,1.0839498537850282e-06,9.995857952593295e-07
24,4901782.0,2015-05-16 06:00:00,56.58326679511179,-53.29804104608693,-2.0870631041478547e-07,2.2263727931039553e-08,-6.234913490429944e-07,-8.099339315267404e-07,-5.6811850663785616e-09,-5.044361696431798e-08,8.819496667996997e-07,8.258248647690032e-07
25,4901782.0,2015-05-16 12:00:00,56.584808708441926,-53.321364141689884,-1.4985746098336612e-07,1.363590762573668e-08,-5.473832216604032e-07,-6.836047750180327e-07,-3.3327249157067242e-09,-2.95919645761367e-08,6.819400346538561e-07,6.490153451620127e-07
26,4901782.0,2015-05-16 18:00:00,56.58635062177206,-53.34468723729283,-2.705944715076698e-07,3.145111853557435e-08,-7.003160644845764e-07,-9.394594174566718e-07,-8.192707280708143e-09,-7.274594914003431e-08,1.083373439995567e-06,1.0024347835748245e-06
27,4901782.0,2015-05-17 00:00:00,56.58789253510219,-53.368010332895786,-7.038638618464828e-08,4.174295393852157e-09,-4.202365317444285e-07,-4.864486225352247e-07,-7.894078896703957e-10,-7.00954590614155e-09,3.8526759321307057e-07,3.7746863941725864e-07
28,4901782.0,2015-05-17 06:00:00,56.58943444843233,-53.39133342849874,-7.92658718403849e-08,4.667013615358456e-09,-4.493920581917711e-07,-5.239909164167976e-07,-9.147849430772014e-10,-8.122962970350464e-09,4.24079980328102e-07,4.1504223241467434e-07
29,4901782.0,2015-05-17 12:00:00,56.590976361762465,-53.414656524101694,-1.5849850446170013e-07,1.2227225564001282e-08,-5.957342065832014e-07,-7.420054854809002e-07,-2.9523461860210233e-09,-2.6216202873061134e-08,7.215065310398743e-07,6.923379819807921e-07
30,4901782.0,2015-05-17 18:00:00,56.592518275092594,-53.43797961970465,-3.261682589788108e-07,3.262032767892967e-08,-8.103613881033039e-07,-1.103909319403185e-06,-8.505774657794459e-09,-7.553068492901436e-08,1.265526019167627e-06,1.181489559580818e-06
31,4901782.0,2015-05-18 00:00:00,56.59406018842273,-53.4613027153076,-4.6523606096234717e-07,5.058638093667138e-08,-9.576540617379614e-07,-1.3723037417636371e-06,-1.32366898099734e-08,-1.1754278656876305e-07,1.675580978261924e-06,1.5448015018831873e-06
32,4901782.0,2015-05-18 06:00:00,56.59560210175286,-53.48462581091055,-4.881347107197715e-07,4.751874471319789e-08,-1.0159572582643775e-06,-1.456573224270951e-06,-1.2381080629606195e-08,-1.0994669567800149e-07,1.749017101342399e-06,1.6266893250347914e-06
33,4901782.0,2015-05-18 12:00:00,56.597144015082996,-53.507948906513505,-6.405799869599882e-07,6.492081314805956e-08,-1.1622716402337569e-06,-1.7379308140456857e-06,-1.666198800821552e-08,-1.479644844892801e-07,2.1590876088306955e-06,1.9944611363332e-06
34,4901782.0,2015-05-18 18:00:00,56.59868592841313,-53.53127200211646,-1.4785710862481688e-08,2.7426755604862213e-10,-2.852892210551628e-07,-2.9980066436159593e-07,-1.6946839271617415e-12,-1.5049650527065157e-11,1.2919124066110859e-07,1.2917449632665438e-07
35,4901782.0,2015-05-19 00:00:00,56.60022784174326,-53.554595097719414,-1.0618269853757898e-08,1.5913034699388351e-10,-2.6094703208568754e-07,-2.714061715924516e-07,-4.278253046047522e-15,-3.799366669533055e-14,1.0262457126108662e-07,1.0262452898916687e-07
36,4901782.0,2015-05-19 06:00:00,56.60607752044648,-53.56889627788458,-2.6631899382108428e-08,5.187750273269114e-10,-3.8464987229984496e-07,-4.1076299665462647e-07,-1.7334375053862918e-11,-1.539417959958799e-10,2.054588398030945e-07,2.0528756363204474e-07
37,4901782.0,2015-05-19 12:00:00,56.61927955057593,-53.56779915124993,-2.9238107270253675e-07,1.6434977293885814e-08,-9.266588526776429e-07,-1.202604948086294e-06,-4.027572097997163e-09,-3.576757325433647e-08,1.2116705593754505e-06,1.171875414023117e-06
38,4901782.0,2015-05-19 18:00:00,56.63248158070539,-53.566702024615275,-1.2827200631612635e-07,5.233307609325151e-09,-6.688635047576794e-07,-7.919022034644805e-07,-1.0420685403299115e-09,-9.254228706164118e-09,6.502004713875429e-07,6.399041741410489e-07
39,4901782.0,2015-05-20 00:00:00,56.645683610834844,-53.56560489798062,-6.287704154124045e-08,1.963680132623137e-09,-5.048416077639845e-07,-5.657549691726018e-07,-2.6019265645562694e-10,-2.3106638511608003e-09,3.8069593899434357e-07,3.7812508248672717e-07
40,4901782.0,2015-05-20 06:00:00,56.6588856409643,-53.564507771345966,-3.443936185982959e-08,8.481585843449642e-10,-4.0107305453679293e-07,-4.346642578122776e-07,-5.6714817957136353e-11,-5.036583856263589e-10,2.4332794733957346e-07,2.4276757413598996e-07
