,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16,Oxy_Sat,Oxy_Dev
0,5904988.0,2014-06-13 00:00:00,59.09048543473723,-32.89187601174818,-1.2852973216397923e-07,7.165847503809792e-09,-5.694003317999684e-07,-6.907642164601379e-07,-1.4680420648666107e-09,-1.3578834327413689e-08,6.024420675262028e-07,5.873951911339225e-07,107.9,22.399631265211497
1,5904988.0,2014-06-13 06:00:00,59.09637915081121,-32.91519009214701,-2.1079516475304349e-07,1.5240834473269797e-08,-6.798467381090877e-07,-8.754010683888615e-07,-3.530941561643712e-09,-3.267000227117365e-08,8.746374803432204e-07,8.384365365104031e-07,107.83,22.19164924461927
2,5904988.0,2014-06-13 12:00:00,59.10227286688519,-32.93850417254583,-2.1533413682374148e-07,1.6773293785575504e-08,-6.708413727162416e-07,-8.694022157544075e-07,-3.933660919943385e-09,-3.640742426679934e-08,8.847672721650804e-07,8.444261869783377e-07,107.77,21.983245701652947
3,5904988.0,2014-06-13 18:00:00,59.108166582959164,-32.96181825294465,-4.84322949579693e-07,6.346493730840082e-08,-8.920751232523257e-07,-1.3129331355236178e-06,-1.561923857671064e-08,-1.446062436974997e-07,1.6608948553579486e-06,1.5006693730837384e-06,107.7,21.774421556678305
4,5904988.0,2014-06-14 00:00:00,59.114060299033135,-32.98513233334348,-2.0594164698633772e-07,1.9084280973875324e-08,-6.197111054316589e-07,-8.065684714441213e-07,-4.5596106688675885e-09,-4.222686642977521e-08,8.45173880443827e-07,7.983874033451842e-07,107.63,21.56517772779779
5,5904988.0,2014-06-14 06:00:00,59.11995401510711,-33.0084464137423,-8.859834708407853e-08,5.565684761436354e-09,-4.4562400522682453e-07,-5.286566675494667e-07,-1.0817187543424338e-09,-1.0020955048304098e-08,4.4166814122451364e-07,4.305654674218671e-07,107.57,21.355515130855622
6,5904988.0,2014-06-14 12:00:00,59.12584773118109,-33.031760494141125,-1.573724200939974e-07,1.3063035769618185e-08,-5.540743759900839e-07,-6.983837603144632e-07,-2.995724712239681e-09,-2.776067824027257e-08,6.850134530357916e-07,6.542570500832793e-07,107.5,21.145434679444804
7,5904988.0,2014-06-14 18:00:00,59.13174144725506,-33.055074574539944,-1.232107264464716e-07,8.81372559640584e-09,-5.092338321125321e-07,-6.236308329625979e-07,-1.8958037272244326e-09,-1.7573356274435186e-08,5.685781201928336e-07,5.49108960191174e-07,107.43,20.934937284913644
8,5904988.0,2014-06-15 00:00:00,59.13763516332904,-33.07838865493877,-9.274683387263618e-08,5.901533164651201e-09,-4.542078931209658e-07,-5.410531938289507e-07,-1.1611026690921395e-09,-1.0766260653477608e-08,4.5710071551018503e-07,4.4517335218761525e-07,107.36,20.72402385637355
9,5904988.0,2014-06-15 06:00:00,59.143528879403014,-33.1017027353376,-1.36747049200586e-07,1.08724427529318e-08,-5.20035914076494e-07,-6.459105205241482e-07,-2.4248025049422157e-09,-2.2490717950866347e-08,6.131260298502075e-07,5.882105093943989e-07,107.29,20.51269530070556
10,5904988.0,2014-06-15 12:00:00,59.14942259547699,-33.125016815736416,-1.5150028300202173e-07,1.3724178615241493e-08,-5.274258499220176e-07,-6.652019543087978e-07,-3.1680923923238523e-09,-2.9393900643240856e-08,6.605373455057139e-07,6.279753524701493e-07,107.23,20.30095252256416
11,5904988.0,2014-06-15 18:00:00,59.15531631155096,-33.14833089613524,-1.2701085748193984e-07,1.1229154606232328e-08,-4.829277759288301e-07,-5.987094788045377e-07,-2.5259341571163666e-09,-2.3443022290996926e-08,5.741901006024645e-07,5.482211441543512e-07,107.16,20.088796424388306
12,5904988.0,2014-06-16 00:00:00,59.16121002762494,-33.17164497653406,-1.4407374599826835e-07,1.4125148379891297e-08,-5.008886428511761e-07,-6.308372404695532e-07,-3.2782417988232833e-09,-3.0434383265519616e-08,6.320365866038725e-07,5.983239615395296e-07,107.09,19.876227906405006
13,5904988.0,2014-06-16 06:00:00,59.16710374369892,-33.19495905693289,-9.789952799840839e-08,8.138094129008815e-09,-4.273540748524531e-07,-5.171155087218526e-07,-1.7315850286569823e-09,-1.608048145323982e-08,4.6747937200387777e-07,4.49667305521981e-07,107.02,19.663247866638017
